827,1040,"Calton Terrace, leading to Regent Terrace, New Town"
828,1039,"Mound, New Town"
829,1038,"Wardrop's Close, Old Town"
830,1037,"Shore Road, Leith, Leith"
831,1036,Old Town
832,1035,"Wardrop's Close, Old Town"
833,1034,"68 Great King Street, New Town"
834,1033,"Royal Botanic Gardens, New Town"
835,1032,"Edinburgh Zoo, Corstorphine"
836,1031,"Portobello Beach, Portobello"
837,1030,"Princes Street, New Town"
838,1029,"Prnces Street  Gardens, New Town"
839,1028,"at Edinburgh Castle, Old Town"
840,1027,"Edinburgh Castle, Old Town"
841,1026,"Castle Rock, Old Town"
842,1025,"North Bridge, New Town"
843,1024,"Princes Street Gardens, New Town"
844,1023,"Mound, New Town"
845,1022,"Princes Street Gardens, New Town"
846,1021,"St Anthony's Chapel, Old Town"
847,1020,"Steps down the Mound by the Galleries towards Princes Street, New Town"
848,1019,"Forth Road Bridge from Rosyth, South Queensferry"
849,1018,"Albert Dock Basin , Leith"
850,1017,"Lauriston Castle, Davidsons Mains, Cramond"
851,1016,"Harrison park, Gorgie"
852,1076,"Salisbury Crags , Old Town"
853,1075,"Holyrood Park, Old Town"
854,1074,Old Town
855,1073,Old Town
856,1072,"Princes Street, New Town"
857,1071,"Church yard, Old Town"
858,1070,"Scottish Parliament Building, Old Town"
859,1069,"Royal Mile, Old Town"
860,1068,"High Street, Old Town"
861,1067,Old Town
862,1066,"Victoria Street, Old Town"
863,1065,"Holyrood with Calton Hill, Old Town"
864,1064,"Meadows, Bruntsfield"
865,1063,Canning Street Lane
866,1062,"Mound, Old Town"
867,1061,"The Mound, New Town"
868,1060,"Waverley Station, Old Town"
869,1059,
870,1058,"Arthur's Seat, Duddingston"
871,1057,"Mound, Royal Scottish Academy, New Town"
872,1056,
873,1055,"Meadows, Bruntsfield"
874,1053,"Holyrood, Old Town"
875,1052,"Princes Street, New Town"
876,1051,"The shore, Leith"
877,1050,"Princes Street Gardens across the Mound to Castle Rock, Old Town"
878,1049,"High Street, Old Town"
879,1048,"Arthur Seat, Old Town"
880,1047,"Princes Street Gardens, New Town"
881,1046,"The Dean Village , Dean Village"
882,1109,South Queensferry
883,1108,Old Town
884,1107,Old Town
885,1106,"Arthurs Seat, Old Town"
886,1105,Mound
887,1104,
888,1103,"Princes Street Gardens, Old Town"
889,1102,"Princes Street Gardens, Old Town"
890,1101,Old Town
891,1100,
892,1099,
893,1098,"Holyrood Park, Old Town"
894,1097,Old Town
895,1096,"Holyrood Park, Old Town"
896,1095,Old Town
897,1093,"The Old Schoolhouse. , Dean Village"
898,1092,"Calton Hill, New Town"
899,1091,"Royal Mile, Old Town"
900,1090,Arthur's Seat
901,1089,"Princes Street Gardens, New Town"
902,1088,"Holyrood Park, Old Town"
903,1087,"Holyrood Park, Old Town"
904,1086,"Holyrood Park, Old Town"
905,1085,
906,1084,Portobello
907,1083,"Beach, Portobello"
908,1082,"Beach, Portobello"
909,1081,"Canongate, Old Town"
910,1079,
911,1077,Old Town
912,1141,"Waterstones, Princes Street, New Town"
913,1140,"Waterstones, Princes Street, New Town"
914,1139,"Princes Street, New Town"
915,1138,"Waterstones, Princess Street, New Town"
916,1137,"Waterstones, Princes Street, New Town"
917,1136,"Waterstones, Princes Street, New Town"
918,1135,"Princes Street, New Town"
919,1134,"Waterstones, Princes Street, New Town"
920,1133,"Princes Street, New Town"
921,1132,"Mound, Old Town"
922,1131,"From Waverley Bridge, Old Town"
923,1130,"Jenners Department Store, New Town"
924,1129,"Beach, Portobello"
925,1128,
926,1127,"Greyfriars Kirkyard, Old Town"
927,1126,"Dean Village, Dean Village"
928,1125,"Candlemaker Row, Old Town"
929,1123,"Edinburgh, Old Town"
930,1122,"Dalkeith Road, Newington"
931,1121,En route to Galashiels via Selkirk to Hawick
932,1119,
933,1118,"Milnes Court steps, Old Town"
934,1117,"Candlemaker Row, Old Town"
935,1116,South Queensferry
936,1115,"Museum rooftop, Old Town"
937,1114,"Princes Street Gardens, New Town"
938,1113,"Princes Street, New Town"
939,1112,Leith
940,1111,Edinburgh
941,1110,
942,1177,"Pitt Street, Leith"
943,1176,"Citadel Youth Centre, Leith"
944,1175,"Citadel Youth Centre , Leith"
945,1174,Gilmerton
946,1173,Dean Village
947,1171,"Edinburgh Castle, Old Town"
948,1170,"Dalhousie Land, Old Town, Old Town"
949,1168,"Harrison Park, Shandon, Gorgie"
950,1166,"Dalhousie Land, St John Street, Old Town"
951,1165,Shandon
952,1164,Chambers Street
953,1163,Chambers Street
954,1162,"St John's Hill, Old Town"
955,1161,"Top of Candlemaker Row, George IV Bridge, Old Town"
956,1160,"Craigmillar, Craigmillar"
957,1159,"Princes Street, New Town"
958,1158,Newhaven
959,1157,"Princes Street, New Town"
960,1155,"Waterstones, Princes Street, New Town"
961,1154,"Calton Hill, New Town"
962,1153,"Princes Street Gardens, New Town"
963,1152,"Princes Street, New Town"
964,1151,"Princes Street, New Town"
965,1150,"Princes Street, New Town"
966,1149,"Calton Hill, New Town"
967,1148,"Calton Hill, New Town"
968,1147,"Calton Hill, New Town"
969,1146,"Calton Hill, New Town"
970,1145,"Calton Hill, New Town"
971,1142,"Waterstones, Princes Street, New Town"
972,1208,"Leith, Leith"
973,1207,"Leith Walk , Leith"
974,1206,"Leith , Leith"
975,1205,"Leith, Leith"
976,1204,"Leith Walk , Leith"
977,1203,"Newhaven, Leith"
978,1202,"Leith Docks , Leith"
979,1201,"Newhaven , Leith"
980,1200,"Newhaven, Leith"
981,1199,"Newhaven harbour , Leith"
982,1198,"Newhaven habour , Leith"
983,1197,"Newhaven harbour, Leith"
984,1196,"Newhaven, Leith"
985,1195,"Leith , Leith"
986,1194,"Leith docks , Leith"
987,1193,"Leith docks , Leith"
988,1192,"Leith , Leith"
989,1190,"Leith , Leith"
990,1189,"The Citadel Youth Centre , Leith"
991,1188,"The Citadel Youth Centre , Leith"
992,1187,"The Citadel Youth Centre , Leith"
993,1186,"The Citadel Youth Centre , Leith"
994,1185,"The Citadel Youth Centre , Leith"
995,1184,"Habour, Leith"
996,1183,"Newhaven , Leith"
997,1182,"Newhaven , Leith"
998,1181,"The Citadel Youth Centre , Leith"
999,1180,"Duddingston, Duddingston"
1000,1179,"Duddingston, Duddingston"
1001,1178,"Craigie's Farm, South Queensferry"
1002,1264,
1003,1263,Dean Village
1004,1262,"2 West Mill Lane , Dean Village"
1005,1261,Dean Village
1006,1260,Dean Village
1007,1259,Dean Village
1008,1258,"West Mill Lane, Dean Village., Dean Village"
1009,1257,Dean Village
1010,1255,
1011,1254,Dean Village
1012,1253,Dean Village
1013,1252,
1014,1250,"2 West Mill Lane, Dean Village"
1015,1249,"2 West Mill Lane, Dean Village"
1016,1248,"2 West Mill Lane, Dean Village"
1017,1247,"Centre of the Dean Village., Dean Village"
1018,1246,"McDonald Road, Edinburgh, Leith"
1019,1245,Dean Village
1020,1244,"Firrhill, Edinburgh, Oxgangs"
1021,1241,"St Marks Roman Catholic Church, Oxgangs"
1022,1240,
1023,1239,"Firrhill, Oxgangs"
1024,1235,
1025,1216,"George IV Bridge, Old Town"
1026,1214,"Princes Street, New Town"
1027,1213,"Leith Docks , Leith"
1028,1212,"The Citadel Youth Centre, Leith"
1029,1211,"Newhaven , Leith"
1030,1210,"Leith Walk Primary , Leith"
1031,1209,"Water of Leith , Leith"
1032,1302,Wester Hailes
1033,1301,Wester Hailes
1034,1300,Wester Hailes
1035,1299,Wester Hailes
1036,1298,Wester Hailes
1037,1297,Wester Hailes
1038,1296,
1039,1295,"Wester Hailes, Wester Hailes"
1040,1294,"Damside and Hawthorn, Dean Village"
1041,1293,"St Mark's Roman Catholic Church, Oxgangs"
1042,1292,
1043,1291,
1044,1290,"St Mathews Parish Church, Blytheswood, Glasgow"
1045,1289,"West Mill Lane, Dean Village"
1046,1288,"West Mill Lane / Dean Garden's, Dean Village"
1047,1287,"Dean Path, Dean Village"
1048,1284,"Waterstones, 128 Princes St, Edinburgh, New Town"
1049,1281,
1050,1279,
1051,1278,"St Marks Roman Catholic Church, Oxgangs"
1052,1276,"Dean School, Dean Village"
1053,1275,Dean Village
1054,1273,
1055,1272,Stockbridge
1056,1271,Dean Village
1057,1270,Dean Village
1058,1269,Dean Village
1059,1267,Dean Village
1060,1266,Dean Village
1061,1265,Dean Village
1062,1398,Dean Village
1063,1396,"Bridge of Weir, Renfrewshire, Scotland"
1064,1395,"Bridge of Weir, Renfrewshire, Scotland"
1065,1394,"Bridge of Weir, Renfrewshire, Scotland"
1066,1393,"Bridge Of Weir, Renfrewshire, Scotland"
1067,1392,"Bridge of Weir, Renfrewshire, Scotland"
1068,1390,"Dean School, Dean Village"
1069,1389,"Miller Row, Dean Village"
1070,1388,"West Mill Lane, Dean Village"
1071,1387,"West Coates, near Haymarket, Edinburgh, Dalry"
1072,1384,"Slateford, Edinburgh, Gorgie"
1073,1383,Glasgow
1074,1365,
1075,1364,
1076,1363,
1077,1362,
1078,1361,
1079,1360,"Bridge of Weir, Renfrewshire, Scotland"
1080,1359,
1081,1358,"Bridge of Weir, Renfrewshire, Scotland"
1082,1357,"Bridge of Weir, Renfrewshire, Scotland"
1083,1356,"James Morrison Street, Glasgow"
1084,1355,Leith
1085,1323,"St Cuthbert's Church., Colinton"
1086,1318,"High Green, Damside. , Dean Village"
1087,1306,"Photographer's Studio, Dean Village"
1088,1305,"Waverley Steps. , Old Town"
1089,1304,
1090,1303,"Tannery Falls and the Hedgie, Dean Village"
